Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,CAH,0,0,0,0,14170000000.0,21020000000.0,,8.81,1.74,0.1,2.34,0.15,7.32,-0.03,1.31,2.79,-0.54,141940000000.0,463.08,7.3,7180000000.0,2870000000.0,-39000000.0,-0.13,-73.4,2180000000.0,7.32,9050000000.0,149.74,1.05,20.28,2040000000.0,2710000000.0,1.65,50.43,51.22,3240000.0,298020000.0,296990000.0,0.32,90.57,17080000.0,5.17,5.71,13920000.0
0,0,PGR,0,0,0,0,42050000000.0,45700000000.0,16.29,13.51,0.94,1.32,4.07,1.43,12.72,8.18,10.42,4.88,25.17,31950000000.0,54.87,12.8,3460000000.0,3590000000.0,2590000000.0,4.42,-54.1,1870000000.0,3.19,4400000000.0,39.91,0.5,17.71,6280000000.0,-999450000.0,0.7,72.63,67.82,3260000.0,583990000.0,580100000.0,0.69,81.85,6630000.0,1.97,1.15,8000000.0
0,0,COG,0,0,0,0,11350000000.0,12300000000.0,21.63,14.42,0.33,5.3,5.43,5.74,10.22,25.98,36.71,11.02,24.16,2140000000.0000002,4.81,55.9,,1200000000.0,557040000.0,1.24,,2290000.0,0.0,1230000000.0,58.72,1.9,4.94,1100000000.0,-289280000.0,0.57,25.57,24.55,5680000.0,423370000.0,416010000.0,1.69,104.65,23370000.0,3.56,7.31,26160000.0
0,0,ALXN,0,0,0,0,31350000000.0,33189999999.999996,401.58,13.32,1.01,7.59,3.41,8.03,16.6,1.88,39.21,7.36,0.86,4130000000.0,18.55,24.1,3760000000.0,2000000000.0,77600000.0,0.35,,1580000000.0,7.09,3220000000.0,35.18,2.88,41.01,426000000.0,1060000000.0,1.75,133.7,122.27,1580000.0,224300000.0,223000000.0,0.31,96.91,4040000.0,2.66,,4010000.0
0,0,MDLZ,0,0,0,0,71720000000.0,89430000000.0,21.76,18.58,3.43,2.77,2.81,3.45,19.58,13.03,14.48,3.73,13.11,25940000000.0,17.62,-2.8,10540000000.0,4570000000.0,3380000000.0,2.28,18.4,1120000000.0,0.77,18730000000.0,72.83,0.45,17.67,3950000000.0,2100000000.0,0.85,48.13,44.35,7860000.0,1450000000.0,1440000000.0,0.34,78.64,10800000.0,1.33,,12820000.0
0,0,SHLD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HPQ,0,0,0,0,30580000000.0,31690000000.0,7.65,8.78,2.43,0.52,,0.54,6.53,7.15,7.31,7.91,,58670000000.0,36.86,1.3,10670000000.0,4850000000.0,4190000000.0000005,2.61,-58.6,3790000000.0,2.46,5020000000.0,,0.78,-1.19,4390000000.0,4160000000.0,1.2,20.36,22.4,12240000.0,1530000000.0,1540000000.0,0.23,83.69,20450000.0,1.23,1.34,25400000.0
0,0,TEL,0,0,0,0,29320000000.0,32759999999.999996,10.57,14.37,1.49,2.09,2.87,2.34,10.57,20.58,17.33,7.98,30.2,14000000000.0,40.28,0.3,4750000000.0,3100000000.0,3000000000.0,8.2,,505000000.0,1.49,4030000000.0000005,39.38,1.55,30.16,2400000000.0,1400000000.0,0.98,82.77,79.57,1710000.0,338260000.0,338060000.0,68.53,0.0,3920000.0,2.79,1.16,3490000.0
0,0,NTRI,0,0,0,0,1260000000.0,,21.99,,,,,,,,,,,,,,365800000.0,,,,,,,,,,,,,,43.26,39.97,,,,,,,,,
0,0,BA,0,0,0,0,211410000000.0,226790000000.0,20.98,15.97,0.88,2.09,627.34,2.24,16.25,10.34,11.71,6.44,985.4,101130000000.0,174.39,14.4,19640000000.0,13960000000.0,10460000000.0,17.85,3.1,8560000000.000001,15.16,13850000000.0,3377.32,1.08,0.6,15320000000.0,8260000000.0,1.43,399.3,365.79,7180000.0,564480000.0,564570000.0,0.07,70.62,4920000.0,0.48,0.87,4410000.0
0,0,PNC,0,0,0,0,58170000000.0,109560000000.0,11.98,10.61,1.34,3.48,1.34,6.55,,31.7,38.44,1.4,11.21,16719999999.999998,35.81,1.4,16719999999.999998,,5040000000.0,10.7,-35.7,10970000000.0,24.18,58480000000.0,,,95.72,7840000000.0,,1.16,125.76,126.63,2460000.0,453610000.0,442310000.0,0.25,84.18,3730000.0,1.53,0.83,3090000.0
0,0,NOC,0,0,0,0,47060000000.0,59920000000.0,14.98,12.56,1.04,1.56,5.77,1.99,11.98,10.73,13.97,7.22,42.16,30090000000.0,173.26,24.5,6790000000.0,5000000000.0,3230000000.0,18.49,-35.7,1580000000.0,9.3,14600000000.0,178.31,1.17,47.99,3830000000.0,507620000.0,1.07,277.12,276.35,169960000.0,169960000.0,156840000.0,0.54,85.32,2550000.0,2.9,1.65,2230000.0
0,0,ABC,0,0,0,0,16489999999.999998,18560000000.0,14.33,10.63,1.17,0.1,5.41,0.11,8.6,0.69,0.94,2.7,37.94,172870000000.0,799.18,12.2,4580000000.0,2160000000.0,1190000000.0,5.45,-54.3,2540000000.0,12.03,4670000000.0,147.65,0.94,14.45,1880000000.0,945800000.0,1.53,79.97,83.49,1460000.0,211090000.0,153730000.0,27.13,67.92,7510000.0,5.18,4.85,5970000.0
0,0,MOS,0,0,0,0,10740000000.0,14650000000.0,22.83,10.55,0.6,1.12,1.03,1.53,7.39,4.9,10.96,3.39,4.64,9590000000.0,24.92,20.5,1450000000.0,1980000000.0,470000000.0,1.22,,847700000.0,2.2,4530000000.0,42.71,1.71,26.97,1410000000.0,364920000.0,1.6,29.22,31.67,3990000.0,385470000.0,350500000.0,9.48,81.71,6010000.0,1.17,,6310000.0
0,0,ALL,0,0,0,0,31490000000.0,36820000000.0,15.92,9.63,0.85,0.79,1.63,0.93,10.05,5.66,7.92,1.75,10.27,39820000000.0,114.48,-5.8,9130000000.0,3660000000.0,2100000000.0,5.96,,3530000000.0,10.62,6450000000.0,30.26,0.72,58.38,5180000000.0,-12860000000.0,0.7,94.33,90.77,2220000.0,331960000.0,330610000.0,0.38,81.58,5190000.0,2.58,,5980000.0
0,0,SRCL,0,0,0,0,5210000000.0,8010000000.0,,14.4,2.37,1.5,2.01,2.3,11.2,-7.02,13.19,4.27,-8.92,3490000000.0,40.02,-4.0,1380000000.0,715500000.0,-253300000.0,-2.91,,34300000.0,0.38,2780000000.0,107.16,1.02,28.53,165700000.0,199220000.0,1.95,49.63,47.16,1130000.0,90700000.0,89630000.0,1.24,104.17,8240000.0,6.45,12.22,7680000.0
0,0,XEL,0,0,0,0,28470000000.0,45690000000.0,22.41,19.82,3.23,2.47,2.33,3.96,12.58,10.93,16.04,2.6,10.65,11540000000.0,22.58,3.0,4160000000.0,3630000000.0,1260000000.0,2.47,13.2,201000000.0,0.39,17250000000.0,141.11,0.69,23.78,3120000000.0,-1220000000.0,0.25,55.64,51.51,3460000.0,514669999.99999994,512840000.00000006,0.22,77.61,15130000.0,3.99,2.98,11720000.0
0,0,MRK,0,0,0,0,208950000000.0,225980000000.0,34.89,15.45,1.81,4.94,7.86,5.34,17.26,14.71,20.27,6.29,20.16,42290000000.0,15.88,5.4,28810000000.0,13100000000.0,6220000000.0,2.32,,8860000000.0,3.43,25190000000.0,93.72,1.16,10.3,10920000000.0,7730000000.0,0.37,81.52,76.09,10760000.0,2580000000.0,2580000000.0,0.08,78.25,38680000.0,3.75,,40590000.0
0,0,ACE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.36,,,,,,,,,
0,0,SO,0,0,0,0,53290000000.0,104580000000.0,23.74,16.46,7.86,2.27,2.15,4.45,13.65,9.47,17.49,2.25,8.28,23500000000.0,23.03,-5.2,,7660000000.0,2230000000.0,2.17,-43.8,1400000000.0,1.35,46850000000.0,159.73,0.67,23.92,6940000000.0,-2440000000.0,0.3,50.91,47.14,4980000.0,1030000000.0,1030000000.0,0.08,58.61,16469999.999999998,3.06,,19990000.0
0,0,WFC,0,0,0,0,222010000000.0,247040000000.0,11.42,8.67,0.9,2.62,1.28,2.92,,26.44,36.25,1.19,11.29,84700000000.0,17.65,-4.8,84660000000.0,,20690000000.0,4.28,-1.4,341270000000.0,75.01,343330000000.0,,,38.08,36070000000.0,,1.27,49.55,50.5,21460000.0,4540000000.0,4090000000.0,77.8,0.0,25070000.0,1.32,0.55,23360000.0
0,0,TXT,0,0,0,0,12040000000.0,14880000000.0,10.66,12.62,0.99,0.86,2.34,1.07,9.39,8.75,8.22,4.85,22.55,13970000000.0,55.84,-6.6,2350000000.0,1580000000.0,1220000000.0,4.83,,987000000.0,4.21,3780000000.0,72.88,2.04,22.03,1110000000.0,948120000.0,1.79,52.37,54.76,1730000.0,233850000.0,233730000.0,0.26,84.77,8289999.999999999,5.37,4.63,8240000.0
0,0,NEM,0,0,0,0,19530000000.0,21270000000.0,57.28,29.33,63.04,2.69,1.86,2.93,7.77,4.7,15.87,3.48,2.77,7250000000.0,13.61,5.8,3000000000.0,2740000000.0,280000000.0,0.64,,3440000000.0,6.47,4260000000.0,37.01,2.95,19.7,1830000000.0,873000000.0,-0.26,34.64,33.1,11530000.0,532669999.99999994,530280000.0,0.55,90.48,47270000.0,3.17,11.99,25050000.0
0,0,LSI,0,0,0,0,4530000000.0,6250000000.0,21.85,29.16,6.03,8.16,2.19,11.26,19.31,37.22,40.4,3.61,10.05,554970000.0,11.94,3.9,371950000.0,323630000.0,206590000.0,4.43,337.8,13560000.0,0.29,1710000000.0,82.35,0.34,44.23,262300000.0,199660000.0,0.56,96.89,95.63,46540000.0,46540000.0,45790000.0,1.65,99.13,2180000.0,5.3,6.57,1870000.0
0,0,CLX,0,0,0,0,19660000000.0,22300000000.0,25.35,22.76,5.52,3.15,26.48,3.57,17.37,12.65,17.97,14.27,105.19,6240000000.0,48.53,4.0,2670000000.0,1280000000.0,790000000.0,6.05,-21.9,162000000.0,1.26,2520000000.0,339.62,1.15,5.79,1100000000.0,727750000.0,0.47,158.25,155.35,128160000.0,128160000.0,127830000.0,0.11,79.53,8570000.0,11.3,7.58,7940000.0
0,0,NUE,0,0,0,0,18430000000.0,21930000000.0,8.15,10.45,0.92,0.74,1.89,0.88,5.3,9.42,13.18,12.23,25.73,25070000000.0,79.36,23.6,4300000000.0,4130000000.0,2350000000.0,7.42,68.5,1400000000.0,4.58,4380000000.0,42.94,3.08,32.04,2390000000.0,998770000.0,1.52,59.4,59.17,2440000.0,304780000.0,304180000.0,0.53,80.51,5050000.0,2.14,1.85,5250000.0
0,0,LOW,0,0,0,0,92160000000.0,107010000000.0,40.77,16.54,1.13,1.29,25.45,1.5,14.2,3.24,8.53,10.89,48.63,71310000000.0,87.93,1.0,22910000000.0,7540000000.0,2310000000.0,2.84,,729000000.0,0.92,16219999999.999998,445.2,0.98,4.55,6190000000.0,4330000000.0,1.43,104.93,99.33,4770000.0,795920000.0,794590000.0,0.16,77.28,12520000.0,2.49,1.52,10720000.0
0,0,MOLX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JWN,0,0,0,0,6990000000.0,8800000000.0,13.58,11.3,1.35,0.44,8.14,0.56,5.58,3.56,5.73,7.1,60.97,15860000000.0,94.8,-4.7,5710000000.0,1580000000.0,564000000.0,3.32,64.2,957000000.0,6.17,2680000000.0,307.56,1.0,5.54,1300000000.0,643750000.0,0.39,44.68,51.38,3200000.0,155000000.0,103700000.0,34.07,68.16,22980000.0,7.0,19.58,21720000.0
0,0,AXP,0,0,0,0,92850000000.0,128289999999.99998,13.99,12.34,0.92,2.51,4.21,3.47,,18.71,22.07,3.74,34.13,36990000000.0,43.21,9.9,25510000000.0,,6790000000.0,7.91,,27840000000.0,33.01,62550000000.0,280.62,1.82,26.32,8930000000.0,,1.06,109.5,105.31,3560000.0,838750000.0,688800000.0,0.29,86.32,8730000.0,2.7,1.27,7960000.0
0,0,DTE,0,0,0,0,22470000000.0,37210000000.0,19.87,18.64,4.78,1.58,2.18,2.62,15.12,7.88,11.15,2.83,10.8,14210000000.0,78.52,14.6,3150000000.0,2460000000.0,1120000000.0,6.17,-33.4,71000000.0,0.39,14240000000.0,132.89,0.74,56.27,2680000000.0,-738370000.0,0.33,123.38,116.43,1070000.0,183210000.0,180600000.0,0.58,74.21,4200000.0,3.47,2.94,3870000.0
0,0,GS,0,0,0,0,74280000000.0,-229050000000.0,8.02,7.7,1.36,2.07,0.98,-6.37,,29.1,37.07,1.13,11.98,35940000000.0,93.26,0.3,31720000000.0,,9840000000.0,25.27,,741250000000.0,1945.18,419210000000.0,456.89,1.89,207.26,20420000000.0,,1.2,196.11,199.15,3260000.0,366760000.0,336200000.0,1.43,75.37,6310000.0,2.46,1.74,5980000.0
0,0,KIM,0,0,0,0,7740000000.0,12610000000.0,17.94,26.52,5.94,6.64,1.45,10.82,17.37,42.74,37.4,2.39,9.09,1160000000.0,2.77,-9.8,836200000.0,725750000.0,429710000.0,1.02,3.8,143580000.0,0.34,4870000000.0,89.68,1.13,12.66,637940000.0,472350000.0,0.73,17.82,16.48,3790000.0,422000000.0,400620000.0,2.85,89.61,22290000.0,6.27,6.64,19270000.0
0,0,LLTC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NOV,0,0,0,0,10860000000.0,12170000000.0,,36.31,2.88,1.28,0.79,1.44,13.5,-0.37,2.5,0.66,-0.16,8449999999.999999,22.36,21.8,1440000000.0,901000000.0,-31000000.0,-0.08,,1430000000.0,3.72,2710000000.0,19.52,3.11,36.04,521000000.0,543750000.0,1.52,27.75,32.31,3710000.0,383430000.0,382180000.0,0.35,96.83,14580000.0,4.04,4.27,14980000.0
0,0,MCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PBCT,0,0,0,0,6290000000.0,10290000000.0,13.09,11.19,0.86,4.0,1.0,6.55,,29.79,41.09,1.01,7.58,1570000000.0,4.51,10.6,1570000000.0,,453800000.0,1.29,25.1,919300000.0,2.48,4680000000.0,,,16.95,589300000.0,,1.4,17.14,16.32,3910000.0,372300000.0,368280000.0,0.66,75.63,26710000.0,6.47,,26390000.0
0,0,TRV,0,0,0,0,35790000000.0,38240000000.0,14.64,11.51,0.73,1.18,1.56,1.26,9.29,8.33,10.94,1.99,10.82,30280000000.0,113.25,4.6,7610000000.0,4120000000.0,2500000000.0,9.28,12.7,4360000000.0,16.55,6560000000.0,28.67,0.39,86.85,4380000000.0,10700000000.0,0.97,133.48,127.12,1410000.0,263390000.0,256510000.0,0.47,81.75,3670000.0,2.62,1.36,3100000.0
0,0,AIG,0,0,0,0,39030000000.0,62110000000.0,,8.96,0.2,0.82,0.69,1.31,8.32,-0.01,4.42,0.26,0.17,47460000000.0,52.82,0.6,10900000000.0,7460000000.0,36000000.0,-0.01,,12550000000.0,14.43,34540000000.0,60.27,0.62,65.04,61000000.0,6610000000.0,1.3,43.28,43.8,5590000.0,869740000.0,868630000.0,0.14,92.0,22100000.0,3.4,2.45,22690000.0
0,0,CMCSA,0,0,0,0,184250000000.0,293070000000.0,16.09,12.8,1.06,1.95,2.57,3.1,9.76,12.41,20.11,5.41,16.4,94510000000.0,20.62,26.1,64810000000.0,30020000000.0,11730000000.0,2.53,-83.3,3810000000.0,0.84,111740000000.0,151.38,0.79,15.82,24300000000.0,10570000000.0,1.06,39.28,37.12,20180000.0,4520000000.0,4490000000.0,0.71,84.65,66410000.0,3.3,1.46,62830000.0
0,0,PEG,0,0,0,0,29920000000.0,45530000000.0,20.94,16.83,3.18,3.09,2.08,4.7,12.23,14.83,24.51,3.38,10.19,9700000000.0,19.24,17.1,3460000000.0,3720000000.0,1440000000.0,2.83,-79.2,177000000.0,0.35,15480000000.0,107.66,0.71,28.53,2910000000.0,-1830000000.0,0.46,58.8,54.81,3210000.0,505000000.0,504040000.0,0.09,72.28,10140000.0,2.58,2.02,9200000.0
0,0,ORCL,0,0,0,0,183600000000.0,201170000000.0,19.25,14.29,1.51,4.61,7.8,5.05,12.31,27.26,35.9,7.22,29.95,39830000000.0,10.49,-0.6,31750000000.0,16340000000.0,10860000000.0,2.79,,40030000000.0,11.71,56360000000.0,232.55,2.65,6.89,14790000000.0,10230000000.0,1.04,52.92,49.65,15230000.0,3420000000.0,2280000000.0,33.39,58.72,43730000.0,2.49,1.65,51850000.0
0,0,VMC,0,0,0,0,15940000000.0,18720000000.0,31.31,21.14,1.38,3.64,3.06,4.27,16.67,11.77,17.73,5.02,10.18,4380000000.0,33.1,11.3,1100000000.0,1120000000.0,517840000.00000006,3.86,-62.1,40040000.0,0.3,2910000000.0,55.98,1.79,39.49,832780000.0,369090000.0,0.91,114.49,105.58,1270000.0,132070000.0,131440000.0,0.23,98.69,4680000.0,3.94,3.99,5200000.0
0,0,NVDA,0,0,0,0,116700000000.0,110280000000.0,28.93,26.79,3.25,9.96,12.44,9.41,27.12,35.35,32.47,19.38,49.26,11720000000.0,19.27,-24.3,7210000000.0,4070000000.0000005,4139999999.9999995,6.63,-49.4,7420000000.0,12.25,1990000000.0,21.28,7.94,15.42,3740000000.0,1760000000.0,2.37,167.02,178.79,16410000.0,608490000.0,581370000.0,4.26,72.75,17030000.0,0.73,,14030000.0
0,0,WYN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ARG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ACI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458.46,3421.53,,,,,,,,,
0,0,HAS,0,0,0,0,10900000000.0,11390000000.0,49.73,17.55,1.83,2.38,6.22,2.49,15.0,4.81,12.91,7.01,12.3,4580000000.0,36.31,-13.0,2340000000.0,759320000.0,220430000.0,1.74,,1210000000.0,9.59,1700000000.0,97.17,2.42,13.91,646000000.0,576590000.0,1.11,86.13,90.79,1210000.0,126000000.0,116330000.0,8.22,93.59,6920000.0,5.05,,6440000.0
0,0,FL,0,0,0,0,7110000000.0,6390000000.0,13.59,11.19,1.2,0.9,2.84,0.81,7.05,6.81,9.17,11.69,21.53,7940000000.0,68.68,2.8,,906000000.0,541000000.0,4.66,,891000000.0,7.93,124000000.0,4.95,3.3,22.33,781000000.0,684120000.0,1.2,60.33,54.14,2710000.0,112310000.0,111420000.0,22.86,0.0,10350000.0,3.08,9.87,10270000.0
0,0,WDC,0,0,0,0,15010000000.0,21710000000.0,18.87,9.75,-0.96,0.77,1.38,1.12,4.58,4.34,14.49,6.08,7.58,19390000000.0,65.73,-20.7,7710000000.0,4740000000.0,841000000.0,2.73,,4040000000.0,13.88,10610000000.0,97.27,2.24,37.5,3060000000.0,2140000000.0000002,1.72,48.97,46.93,7550000.0,290850000.0,289390000.0,0.34,87.03,19890000.0,2.97,7.71,20290000.0
0,0,PVTB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13301.43,5474.01,,,,,,,,,
0,0,GRMN,0,0,0,0,16879999999.999998,15320000000.0,24.34,22.61,3.99,5.04,4.05,4.58,17.52,20.74,23.25,9.42,17.32,3350000000.0,17.75,3.9,,874540000.0,694080000.0,3.66,33.4,1380000000.0,7.31,,,2.89,21.97,919520000.0,620210000.0,1.24,84.13,70.46,1230000.0,189460000.0,103380000.0,31.65,46.91,6990000.0,3.89,5.88,7150000.0
0,0,CNX,0,0,0,0,2130000000.0,5290000000.0,2.9,15.37,0.42,1.22,0.49,3.01,5.23,45.4,29.51,4.17,19.67,1750000000.0,8.26,60.7,1230000000.0,1010000000.0,796530000.0,3.71,-63.2,17200000.0,0.09,2400000000.0,47.2,0.96,21.8,885820000.0,-420620000.0,0.39,10.61,12.59,3370000.0,198340000.0,196550000.0,1.69,104.26,18560000.0,5.62,,20990000.0
0,0,IP,0,0,0,0,19010000000.0,29050000000.0,9.76,9.06,0.61,0.82,2.58,1.25,7.65,8.63,10.59,4.57,24.02,23310000000.0,56.97,4.2,7750000000.0,3800000000.0,1670000000.0,4.85,-78.4,589000000.0,1.47,10650000000.0,144.3,1.49,18.38,3230000000.0,1090000000.0,1.41,46.35,45.47,2900000.0,401490000.0,393930000.0,2.02,83.49,9930000.0,3.62,,10310000.0
0,0,CMG,0,0,0,0,19810000000.0,18920000000.0,113.26,45.78,2.38,4.07,13.73,3.89,33.83,3.63,7.34,10.35,12.59,4860000000.0,174.85,10.4,1590000000.0,559090000.0,176550000.0,6.31,-26.9,676800000.0,24.47,,,1.81,52.04,621550000.0,315630000.0,1.31,644.82,518.09,27730000.0,27730000.0,25470000.0,2.52,58.83,2810000.0,5.64,11.4,2490000.0
0,0,ARNA,0,0,0,0,2430000000.0,2040000000.0,,-10.77,0.66,135.12,4.0,113.59,-14.47,-163.6,-805.69,-17.64,-7.02,17970000.0,0.38,-43.7,-97060000.0,-141020000.0,-28570000.0,-0.62,,445630000.0,9.01,52710000.0,8.69,15.4,12.27,-132210000.00000001,-93910000.0,1.57,46.88,42.68,49460000.0,49460000.0,46390000.0,0.16,85.36,3440000.0,6.81,7.86,3380000.0
0,0,DSW,0,0,0,0,1770000000.0,,,,,,,,,,,,,,,,949810000.0,,,,,,,,,,,,,,25.52,26.78,1700000.0,,,,,,,,
0,0,ESRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CFN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PH,0,0,0,0,23880000000.0,28100000000.0,17.61,14.79,1.69,1.64,4.11,1.94,11.15,9.69,14.22,8.25,24.82,14520000000.0,109.89,3.0,3580000000.0,2520000000.0,1410000000.0,10.48,455.1,1080000000.0,8.34,5450000000.0,93.58,1.52,44.95,1680000000.0,1580000000.0,1.73,172.71,165.51,129370000.0,129370000.0,128610000.00000001,0.4,84.58,2500000.0,3.05,1.89,2049999.9999999998
0,0,CCI,0,0,0,0,53430000000.0,70050000000.0,95.9,66.59,3.88,9.85,4.43,12.92,23.69,12.37,27.38,2.86,5.51,5420000000.0,13.13,14.6,3580000000.0,2960000000.0,558000000.0,1.34,115.2,277000000.0,0.67,16680000000.0,138.62,0.87,29.0,2500000000.0,373880000.0,0.5,123.2,113.79,1940000.0,415740000.0,413840000.0,0.38,95.5,6740000.0,3.83,1.63,6780000.0
0,0,AEE,0,0,0,0,17590000000.0,27070000000.0,21.59,20.36,2.87,2.93,2.3,4.5,11.33,13.56,23.75,3.36,10.88,6010000000.0,24.65,1.6,2790000000.0,2390000000.0,815000000.0,3.32,,16000000.0,0.06,9040000000.0,116.25,0.57,31.21,2170000000.0,-643750000.0,0.26,72.15,68.02,1410000.0,245420000.0,243480000.0,0.42,74.27,4240000.0,2.86,1.97,3720000.0
0,0,JBL,0,0,0,0,4560000000.0,6430000000.0,27.97,8.72,0.79,0.19,2.47,0.27,4.45,0.74,2.83,3.51,8.56,23780000000.0,145.53,14.4,1710000000.0,1440000000.0,176180000.0,1.05,80.5,749060000.0,4.84,2660000000.0,142.97,1.02,11.94,1910000000.0,-103410000.0,0.48,27.81,25.78,1420000.0,154720000.0,138950000.0,9.0,94.13,5100000.0,3.73,3.26,5550000.0
0,0,EBAY,0,0,0,0,34590000000.0,38950000000.0,14.82,12.4,1.24,3.22,5.51,3.62,12.96,23.54,21.48,5.91,35.28,10750000000.0,10.97,10.1,8359999999.999999,3000000000.0,2530000000.0,2.55,,4910000000.0,5.37,9240000000.0,147.13,1.6,6.86,2660000000.0,1620000000.0,1.44,36.96,32.25,12900000.0,914880000.0,866390000.0,5.29,88.27,22400000.0,1.81,2.26,22730000.0
0,0,OI,0,0,0,0,3000000000.0,7900000000.0,12.17,5.96,0.72,0.44,3.82,1.15,7.24,3.74,9.63,4.25,18.5,6880000000.0,42.95,-4.5,1290000000.0,1090000000.0,144000000.0,1.59,,512000000.0,3.33,5340000000.0,593.44,1.07,5.05,791000000.0,267500000.0,1.14,19.68,18.48,1320000.0,155220000.0,152070000.0,0.7,95.62,6530000.0,5.14,,7500000.0
0,0,STX,0,0,0,0,13790000000.0,16840000000.0,8.58,10.5,1.89,1.22,7.23,1.48,6.85,14.77,16.81,13.59,111.92,11340000000.0,39.6,-6.8,3370000000.0,2460000000.0,1680000000.0,5.75,141.5,1360000000.0,4.82,4320000000.0,223.58,1.6,6.83,1900000000.0,1010000000.0,1.98,47.15,43.64,3530000.0,279250000.0,250570000.0,56.34,0.0,18880000.0,6.02,8.45,20430000.0
0,0,UNM,0,0,0,0,7570000000.0,9410000000.0,14.82,6.03,0.79,0.65,0.88,0.81,10.5,4.51,6.85,0.79,5.75,11600000000.0,52.81,1.5,2570000000.0,896500000.0,523400000.0,2.38,-6.7,1060000000.0,4.95,2980000000.0,34.52,13.74,40.19,1540000000.0,573570000.0,1.57,35.8,35.14,1880000.0,214630000.0,213790000.0,0.46,97.06,4240000.0,2.47,2.16,4290000.0
0,0,HAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FTI,0,0,0,0,11350000000.0,10050000000.0,,17.08,0.75,0.9,1.09,0.8,6.7,-15.31,7.57,2.24,-16.0,12550000000.0,27.41,-9.8,,1500000000.0,-1920000000.0,-4.2,,5540000000.0,12.31,4190000000.0000005,40.04,1.29,23.09,-185400000.0,-232920000.0,1.14,22.94,24.29,4130000.0,448950000.0,423090000.0,26.55,0.0,10630000.0,2.26,2.37,10210000.0
0,0,KSS,0,0,0,0,11880000000.0,14310000000.0,15.04,11.63,1.15,0.59,2.15,0.71,5.89,3.96,7.24,7.08,14.63,20230000000.0,123.35,-3.3,8029999999.999999,2430000000.0,801000000.0,4.84,-41.9,934000000.0,5.72,3500000000.0,63.31,1.77,33.91,2109999999.9999998,1430000000.0,0.66,68.44,69.42,3300000.0,163170000.0,161940000.0,1.38,110.93,27070000.0,7.01,21.53,26140000.0
0,0,CVS,0,0,0,0,70240000000.0,137490000000.0,,7.43,0.95,0.36,1.2,0.71,11.06,-0.31,5.01,4.16,-1.24,193920000000.0,185.75,12.1,,12430000000.0,-597000000.0,-0.57,,6580000000.0,5.07,73430000000.0,125.43,1.03,44.96,8870000000.0,12370000000.0,1.19,56.64,68.46,13930000.0,1300000000.0,1300000000.0,0.24,83.96,19840000.0,1.01,1.95,15080000.0
0,0,PKI,0,0,0,0,11050000000.0,12700000000.0,46.72,21.82,1.93,3.98,4.27,4.57,22.7,8.56,13.63,3.92,9.33,2780000000.0,25.13,17.9,1340000000.0,559330000.0,237480000.0,2.13,,163110000.0,1.47,1890000000.0,73.17,1.6,23.37,311040000.0,263769999.99999997,1.5,94.69,88.02,110800000.0,110800000.0,101080000.0,0.88,97.79,3920000.0,7.82,5.89,3880000.0
